"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2162,227.572645151758,275.46261621031,75.9920425062179,129.182005049361,1984.93353597575,1.09362958715383,1.63301260384663,0.62020690727455,1.48189934675006,302.09758473128,4.00762655904516,181.4339489389,0.963721174017405,0.37979309272545,1.35502858020393,164.644687847181,0.728058809660232,121.50643185873,0.0362788259825949,425.602391509396,1.42689072596822,0.959287109097125,1.95844111798231,1.74241704073798,340.884424684096,2.95448621486802,195.638826247772,0.799491689974031,2.04155888201769,1.22112857630052,355.351824757589,1.57136576907806,291.002791724151,0.200508310025969,683.770521426407,3.39308350398611,0.25,0.25,0.25,0.25,1,4,374.774158025602,151.987598465552,0.301797106189278,0.300567851593515,799.30346402425,0.962918520315003,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.73781660819105,34.1470463104782,87.3908609004823,4356,265,1789.67329942744,4195.05775621778
2167,233.131996016431,275.700913703956,79.0851469569204,129.877120142724,1971.40988052138,1.07671072458462,1.6847364080079,0.627523954673074,1.46945771781142,309.212964699296,4.10201918970086,187.279657826596,0.967063769066716,0.372476045326926,1.36476556261508,163.348721660132,0.722328047181103,119.689949786785,0.0329362309332845,430.572526232357,1.39425841773898,1.00471639380658,2.00470529778791,1.71579618120452,354.890411282539,3.07587778143512,206.837161179249,0.819641305135566,1.99529470221209,1.23061561570986,353.224465600647,1.56195858688606,287.030703244322,0.180358694864434,695.346414148429,3.4482962540842,0.25,0.25,0.25,0.25,1,4,379.110558587815,154.558176013963,0.290017479458159,0.288858088462619,812.827119478621,0.961274459247421,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.69019750227819,33.6451626597277,86.799564017418,4356,265,1789.67329942744,4195.05775621778
2172,238.84643028701,275.917149452893,82.3051648278371,130.498243295043,1958.13744635577,1.05993897486299,1.73847446216391,0.63483318401669,1.45721330986016,316.504617722342,4.19875025870459,193.306709365643,0.970178289467072,0.36516681598331,1.3748086865553,162.032354172325,0.716507070150022,117.85811055523,0.0298217105329284,435.681158010708,1.3618177052629,1.05315449705809,2.05177837043852,1.68954060690103,369.411764047989,3.20173608841561,218.646277301123,0.838978170903612,1.94822162956148,1.240651080076,350.766924586957,1.55109134052352,282.728101575078,0.161021829096388,707.112582238881,3.50159731607337,0.25,0.25,0.25,0.25,1,4,383.568481771379,157.171280761634,0.27869769598618,0.277604077901034,826.099553644235,0.959630685166848,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.63886282394214,33.1334142543512,86.1235338789438,4356,265,1789.67329942744,4195.05775621778
2177,244.719306571948,276.112824204198,85.6515714790844,131.049315782408,1945.13342233289,1.04332350857285,1.79428758695638,0.642127029204882,1.44517263451145,323.975859815231,4.29786375630885,199.51838856472,0.973071097087481,0.357872970795118,1.38516253361173,160.698049371595,0.710606774321193,116.013857920763,0.0269289029125195,440.933773248848,1.32968452042268,1.10467064434926,2.09946510598253,1.66374905675456,384.437567545066,3.33196653042119,231.067038616376,0.857302247235452,1.90053489401747,1.25123593694667,348.011028908559,1.53890476983365,278.133818436987,0.142697752764548,719.091297461638,3.55299631782338,0.25,0.25,0.25,0.25,1,4,388.152784538402,159.83191132696,0.267819804897268,0.266788159854793,839.103577667106,0.957990768561401,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.58421228807641,32.6123712105977,85.3707736204028,4356,265,1789.67329942744,4195.05775621778
2182,250.754045923411,276.289400752109,89.1230759244674,131.534831545024,1932.4129048777,1.02687269678856,1.85223815282368,0.64939814054096,1.43334138829862,331.630119349986,4.39940516329692,205.91800992493,0.97574947130782,0.35060185945904,1.39583162818648,159.348194923822,0.704637717953139,114.160040298595,0.0242505286921796,446.335875577621,1.29796776225136,1.15931706068318,2.14756245257727,1.63851161480284,399.95385403715,3.46644804740246,244.09583088935,0.874450789113705,1.85243754742273,1.26236695737404,344.990915428657,1.52554982802552,273.288930301458,0.125549210886295,731.304010518347,3.60250977497702,0.25,0.25,0.25,0.25,1,4,392.868337153203,162.54488128088,0.257366555316231,0.256393344719321,851.824095122303,0.956358130074877,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.52667136422597,32.0825887033055,84.5498767523142,4356,265,1789.67329942744,4195.05775621778
2187,256.954138583229,276.448296839867,92.7177600725432,131.959694557949,1919.98881526711,1.01059411371751,1.91239020383274,0.656639416420235,1.42172446791932,339.470947151976,4.50342158491812,212.508928264716,0.978221470688366,0.343360583579765,1.40682045206997,157.985092351835,0.698610078379814,112.299399770154,0.0217785293116344,451.892984942362,1.2667663203469,1.21713015547308,2.19586595305385,1.6139073425588,415.944436299341,3.60504034273874,257.725103127589,0.890304718111224,1.80413404694615,1.27403714215961,341.741952928336,1.5111829158491,268.23547102328,0.109695281888776,743.771067965377,3.65016076174989,0.25,0.25,0.25,0.25,1,4,397.720022240397,165.314755044621,0.247321369150479,0.246403289265536,864.248184732893,0.954736007999784,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.46667808958058,31.5446025327016,83.6697541866609,4356,265,1789.67329942744,4195.05775621778
2192,263.323150774323,276.590879124219,96.4332449351256,132.329064081975,1907.87188148238,0.994494546763144,1.97480958715871,0.663844030785474,1.41032599194003,347.502026150954,4.60996187891856,219.29454965863,0.98049579479696,0.336155969214526,1.41813345938429,156.610948865873,0.692533615884892,110.43456300218,0.0195042052030397,457.610638008669,1.23616677944196,1.27813257186652,2.24417593190254,1.59000261213493,432.391819603666,3.74759178752332,271.944093867295,0.904791100847133,1.75582406809746,1.28623632229682,338.299663995124,1.49596111418644,263.015169242791,0.0952088991528675,756.511515918538,3.69597840676112,0.25,0.25,0.25,0.25,1,4,402.712735029336,168.145803338657,0.237668314933484,0.23680227355719,876.365118517625,0.953127433232287,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.4046701575603,30.9989249453091,82.7393608375451,4356,265,1789.67329942744,4195.05775621778
2197,269.864731477539,276.718458192469,100.266868421686,132.648200521337,1896.07068092575,0.978580013194114,2.03956408738373,0.671005456292011,1.39914932806437,355.727180534169,4.71907677696628,226.278342364929,0.982581648901736,0.328994543707989,1.42977509166319,155.227870815047,0.686417644744136,108.568034035673,0.0174183510982641,463.494389803328,1.20624193003591,1.34233587530619,2.29230297748092,1.56685021421218,449.27811356156,3.89394732361167,286.739670126961,0.917881844118032,1.70769702251908,1.29895187291784,334.698730643013,1.4800377869034,257.668307518721,0.0821181558819681,769.542997163234,3.73999724513195,0.25,0.25,0.25,0.25,1,4,407.851384711399,171.041979707339,0.228392082686875,0.227575178755094,888.166319074252,0.951535212238263,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.34107294997779,30.4460408707774,81.7674431553107,4356,265,1789.67329942744,4195.05775621778
2202,276.582619140743,276.832284608532,104.215859828044,132.922323242505,1884.59173633554,0.962855782577479,2.1067235647579,0.678117483208414,1.3881971250665,364.150384365323,4.83081899899037,233.463847628709,0.984488613846458,0.321882516791586,1.44174979284065,153.837858704723,0.680271011192287,106.702188873993,0.0155113861535418,469.549816497232,1.17705010911906,1.40974361146096,2.34007237078018,1.54448922281031,466.585873525233,4.04395575614802,302.097202514788,0.929589252545931,1.65992762921982,1.31216947421742,330.972149639108,1.46355884570413,252.232776438044,0.0704107474540685,782.881737900899,3.78225646665053,0.25,0.25,0.25,0.25,1,4,413.140896826904,174.006917294576,0.21947795975963,0.21870746570187,899.645263664463,0.949961917951237,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.27629096780143,29.886404710832,80.7623243863575,4356,265,1789.67329942744,4195.05775621778
2207,283.480648275583,276.933545935008,108.277498729487,133.156488720467,1873.43965365665,0.94732640408307,2.1763600967507,0.685174234173587,1.37747134847624,372.775769649081,4.94524336016471,240.854690266107,0.986226523013491,0.314825765826413,1.45406202396471,152.442803689984,0.67410207791711,104.839271762511,0.0137734769865092,475.78251921637,1.14863530333789,1.48035446732172,2.38732727410563,1.52294552104602,484.298819303224,4.19747598275936,318.001407542529,0.939959425115487,1.61267272589437,1.32587385797772,327.15057777981,1.44665985494232,246.743365374738,0.0600405748845132,796.542611501883,3.82279910641558,0.25,0.25,0.25,0.25,1,4,418.586216579746,177.043943039885,0.210911807604458,0.210185154190482,910.797346343348,0.948409887865588,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.2106979522237,29.320437769193,79.7317378411519,4356,265,1789.67329942744,4195.05775621778
2212,290.562755904367,277.023364678379,112.449249729584,133.355494057785,1862.61728999052,0.931995737808547,2.24854812215105,0.692170174983327,1.36697331915927,381.607633834599,5.0624068704498,248.45458894668,0.987805347863108,0.307829825016673,1.46671627745155,151.044485446853,0.667918714645984,102.981393040306,0.0121946521368916,482.198128770276,1.12102788320312,1.55416530375989,2.43393064884573,1.50223284311017,502.402400630421,4.35438189455194,334.437103365591,0.949064558847393,1.56606935115427,1.34004948995366,323.261881741275,1.42946404105992,241.231300906994,0.0509354411526068,810.53926180145,3.86167122036252,0.25,0.25,0.25,0.25,1,4,424.192312980526,180.156105362793,0.202680039453309,0.201994802840305,921.619710009479,0.946881228280482,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.1446328863087,28.7485263628933,78.6827119563545,4356,265,1789.67329942744,4195.05775621778
2217,297.832987827937,277.102797084746,116.728868658902,133.523807402783,1852.12593938872,0.916866989277346,2.32336458714762,0.699100121645612,1.35670375396639,390.65044676424,5.18236882677441,256.267366109747,0.989235093138339,0.300899878354388,1.47971709073714,149.644571301234,0.661728294294057,101.130528421948,0.0107649068616605,488.802311177021,1.0942458015879,1.63117388973736,2.47976600269499,1.48235416628171,520.88420026826,4.51456586982904,351.389844691993,0.956995120245408,1.52023399730501,1.35468115493851,319.330884061742,1.41208116932102,235.724017343577,0.043004879754592,824.884266342293,3.89892108424671,0.25,0.25,0.25,0.25,1,4,429.964183709691,183.346210914689,0.194769598855752,0.194123489527222,932.111060611277,0.945377823372746,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.07839693536097,28.1710206042154,77.6215050791927,4356,265,1789.67329942744,4195.05775621778
2222,305.295504692481,277.172832710645,121.114479423868,133.665524088025,1841.9655256686,0.901942746317237,2.40088909285764,0.705959243981185,1.34666280769697,399.908857083917,5.30519089807524,264.296957464334,0.990525702451954,0.294040756018815,1.49306905920092,148.244616489576,0.655537694116905,99.2885195604521,0.00947429754804563,495.600773867108,1.06829608527696,1.71138123271624,2.52473715177529,1.46330329249205,539.734182655298,4.67794092917539,368.846421261114,0.963852613720417,1.47526284822471,1.36975442731561,315.379280979173,1.3946071804899,230.245126199183,0.0361473862795828,839.589321044504,3.93459844572169,0.25,0.25,0.25,0.25,1,4,435.906860594954,186.616866213678,0.187167939045839,0.186558792336987,942.271474331398,0.943901347758636,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-2.01225244998668,27.5882338045988,76.5535838713195,4356,265,1789.67329942744,4195.05775621778
2227,312.954587840981,277.234394687937,125.604623500084,133.784345375487,1832.13479329857,0.887225017579481,2.48120404387625,0.712743066078218,1.33685011568946,409.387698141046,5.43093720353911,272.547421038013,0.991686974637631,0.287256933921782,1.50677684826408,146.846065419238,0.649353301283871,97.4570757364739,0.00831302536236933,502.599272451397,1.04317646435039,1.79479346151795,2.56876722552962,1.44506648143765,558.944807824043,4.84444172278792,386.795220153448,0.969743403670413,1.43123277447038,1.38525602409706,311.425698727091,1.3771244397712,224.814542084439,0.0302565963295869,854.665430621897,3.96875385013039,0.25,0.25,0.25,0.25,1,4,442.025415599682,189.970520614619,0.179863003104788,0.17928877102948,952.102206701431,0.942453281288,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.94642413959493,27.0004424251235,75.4836368991828,4356,265,1789.67329942744,4195.05775621778
2232,320.814644936826,277.288340599108,130.198285801206,133.883575672187,1822.63148945091,0.872715272031458,2.56439479746464,0.719447463925348,1.32726483643504,419.091993397216,5.55967438440747,281.02294574861,0.992728490955022,0.280552536074652,1.5208452045826,145.450253795668,0.643181022284444,95.6377765188714,0.00727150904497809,509.803617938749,1.01887701342049,1.88142326606952,2.61179714653436,1.42762402910454,578.511036344696,5.01402457332384,405.226463376049,0.974773795763379,1.38820285346564,1.40117404779977,307.485852215097,1.35970243849516,219.448720662458,0.0252262042366209,870.123092777066,4.0014380523131,0.25,0.25,0.25,0.25,1,4,448.324967219443,193.409507903226,0.172843204888495,0.172301949014337,961.605510549088,0.941034924967144,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.88110088650954,26.407886485103,74.4156142831666,4356,265,1789.67329942744,4195.05775621778
2237,328.880215370412,277.335463884869,134.89490147378,133.966133851512,1813.45253299032,0.858414478805106,2.65054981319974,0.726068660566094,1.31790569367548,429.026961409922,5.69147167006402,289.727859502558,0.993659552994897,0.273931339433906,1.53527896629839,144.058411486288,0.637026295592364,93.8320752440302,0.00634044700510317,517.219684316373,0.995381712739568,1.97129093075337,2.65378379525232,1.41095171925065,598.430252546191,5.18666681044814,424.132338747931,0.979046388607127,1.34621620474768,1.41749813281913,303.572772141497,1.3423987984097,214.160967914468,0.0209536113928734,885.972468233742,4.03270151739663,0.25,0.25,0.25,0.25,1,4,454.810687207976,196.936084711313,0.166097410690428,0.165587295845911,970.784467009675,0.939647417198511,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.81643881816716,25.8107703372887,73.3527848016853,4356,265,1789.67329942744,4195.05775621778
2242,337.155975419516,277.376495692197,139.694348318542,134.034574387894,1804.59416671369,0.844323146907779,2.73976080270089,0.732603219094176,1.3087710175597,439.198020384307,5.82640093841822,298.666636789428,0.994489130924663,0.267396780905824,1.55008307228447,142.671665992408,0.630894107018428,92.041303168444,0.00551086907533704,524.853416360908,0.97266986844139,2.06442502129412,2.69469803561688,1.39502210483339,618.702131685567,5.36236561957461,443.507045187257,0.982657579630947,1.30530196438312,1.4342195128022,299.697070760034,1.32526044690087,208.961785894602,0.0173424203690532,902.22353168833,4.06259401231231,0.25,0.25,0.25,0.25,1,4,461.487807514484,200.552464635501,0.159614921611726,0.159134210247459,979.642833286315,0.938291749543202,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.75256418831463,25.209263723009,72.2978028967474,4356,265,1789.67329942744,4195.05775621778
2247,345.646743195433,277.412107094282,144.596929090186,134.091114791928,1796.05209247688,0.830441364309816,2.83212287949177,0.739048033832197,1.29985878446728,449.610792369967,5.96453677157998,307.843905808019,0.995225821566073,0.260951966167803,1.56526257040146,141.291046411475,0.624789007231542,90.266674156296,0.00477417843392669,532.710837624972,0.950717360260796,2.16086278729262,2.73452273345085,1.37980560192415,639.328472837454,5.54113659349895,463.346772868516,0.985696041731402,1.26547726654915,1.45133102602191,295.867223313369,1.30832486149172,203.859228534746,0.0143039582685975,918.88620199824,4.09116427951684,0.25,0.25,0.25,0.25,1,4,468.361627381673,204.260847671854,0.153385456611706,0.152932503674401,988.184907523117,0.936968781677221,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.6895778193597,24.603503030043,71.2527797417305,4356,265,1789.67329942744,4195.05775621778
2252,354.357483417765,277.442911628388,149.603347114324,134.137666663398,1787.82158976738,0.816768836016491,2.9277347090542,0.745400320012754,1.29116665519511,460.27110718836,6.10595650796078,317.264455172704,0.995877815678165,0.254599679987246,1.58082262478614,139.917487786991,0.618715130994072,88.509289779376,0.00412218432183453,540.798058568625,0.929497707483834,2.26065033419793,2.77325085795072,1.36527139727517,660.313014194634,5.7230121315866,483.649635898398,0.98824196599317,1.22674914204928,1.46882707324904,292.089848750939,1.29162131117665,198.859249036605,0.0117580340068302,935.970451718044,4.11845978283892,0.25,0.25,0.25,0.25,1,4,475.437520575809,208.063444985818,0.147399136213147,0.146972384423156,996.415410232619,0.935679255358691,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.62755769226828,23.9935926903555,70.2193542049169,4356,265,1789.67329942744,4195.05775621778
2257,363.293311938828,277.469468039717,154.714678549891,134.175867569285,1779.89761616232,0.803304920874506,3.02669865867695,0.751657602228281,1.28269201131885,471.185006017467,6.25074028982772,326.93324013484,0.996452873729118,0.248342397771719,1.59676852212292,138.551835728125,0.61267621758977,86.7701447069608,0.00354712627088238,549.121284651139,0.908982952101772,2.36384264200035,2.81088373455503,1.3513881778422,681.661245493708,5.90803981404343,504.415575532219,0.9903668750538,1.18911626544497,1.4867035456688,288.369975810601,1.27517203303448,193.966024128151,0.00963312494620028,953.486396840825,4.14452652380489,0.25,0.25,0.25,0.25,1,4,482.720942585044,211.962499210196,0.1416464668374,0.14124444228723,1004.33938383768,0.934423806901261,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.56656261006178,23.3796066584945,69.1987601661801,4356,265,1789.67329942744,4195.05775621778
2262,372.459500112358,277.492283206229,159.932343191372,134.207112615642,1772.27489300989,0.790048666803298,3.12912094756168,0.757817701951666,1.27443198952226,482.358744777291,6.39897110821554,336.855388425017,0.996958309407101,0.242182298048334,1.61310567699441,137.194851220536,0.606675632097212,85.0501322865361,0.00304169059289938,557.686824428753,0.889144376114031,2.4705034643633,2.84742947498142,1.33812470329757,703.380225529016,6.09628082028705,525.646244924454,0.992133836080818,1.15257052501858,1.50495773155063,284.711288883091,1.25899331944103,189.182249384333,0.00786616391918182,971.44436924867,4.16940891171556,0.25,0.25,0.25,0.25,1,4,490.217437824589,215.960300832298,-100,-100,1011.96210699011,0.933202978424856,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.50663499894052,22.7615899311377,68.1918887577749,4356,265,1789.67329942744,4195.05775621778
2267,381.86147899702,277.511815177074,165.258075495048,134.232584494197,1764.94797710223,0.776998844284828,3.23511179717426,0.763878724366328,1.26638351379823,493.798797323739,6.55073484529672,347.036205722549,0.997400980086567,0.236121275633672,1.62983963633028,135.847215543523,0.60071638713346,83.3500502229744,0.00259901991343325,566.501097578865,0.869953069939679,2.58070515302493,2.8829015992504,1.32545024195459,725.478411112961,6.28780844652537,547.344885646653,0.99359793443916,1.1170984007496,1.52358821154168,281.116349251523,1.24309649639024,184.5094016362,0.00640206556084044,989.854974060189,4.19314968071131,0.25,0.25,0.25,0.25,1,4,497.93264677762,220.059201164124,-100,-100,1019.28902289777,0.932017227793017,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.44780399810578,22.1395600729167,67.1993444002969,4356,265,1789.67329942744,4195.05775621778
2272,391.504843413978,277.528476275276,170.693896915335,134.253281340283,1757.91131994868,0.764153977974165,3.34478558202083,0.769839044730285,1.25854332545755,505.511858491376,6.70612031474659,357.481180787924,0.997787283467774,0.230160955269715,1.64697608300627,134.509535222734,0.594801164754931,81.6706062769355,0.00221271653222554,575.570642814546,0.851380372106959,2.69452843950662,2.91731784840877,1.31333489179607,747.965501002571,6.4827067530494,569.516203121416,0.994806900720993,1.08268215159123,1.54259474944892,277.58679034003,1.22748878688361,179.947967824469,0.00519309927900691,1008.72913428928,4.21578984527982,0.25,0.25,0.25,0.25,1,4,505.87231303908,224.261622440517,-100,-100,1026.32568005132,0.930866937303505,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.39008739379818,21.5135087225096,66.2214942773914,4356,265,1789.67329942744,4195.05775621778
2277,401.395355879799,277.542636220669,176.242090220618,134.270042069631,1751.15931634138,0.75151237633768,3.45826098109381,0.775697294474076,1.25090801092195,517.504847024637,6.86521930062884,368.195990297056,0.998123159622408,0.224302705525924,1.66452083865599,133.18234695701,0.5889323382439,80.0124239144691,0.00187684037759206,584.902125662244,0.833398200489365,2.81206219781562,2.95069917739221,1.30174980721293,770.852296412762,6.68106935528497,592.166245880357,0.995801812183272,1.04930082260779,1.56197818335648,274.123487386428,1.21217406122279,175.497641585092,0.00419818781672809,1028.07812511221,4.2373686863042,0.25,0.25,0.25,0.25,1,4,514.042290237643,228.570065564119,-100,-100,1033.07768365862,0.929752421242617,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.33349393712955,20.8834030593847,65.2585113460594,4356,265,1789.67329942744,4195.05775621778
2282,411.538950435409,277.554625235579,181.905176158876,134.283569071632,1744.68634371417,0.739072159270089,3.57566113024759,0.781452347205203,1.24347402731547,529.784908433451,7.02812659527816,379.186503415523,0.998414097705887,0.218547652794797,1.6824798657597,131.866122468133,0.583111993554083,78.3760478515984,0.00158590229411282,594.502346082868,0.815979293975137,2.93340320577678,2.98306891240506,1.29066734993807,794.150578452417,6.88299836151651,615.302291865152,0.996617813212667,1.01693108759494,1.58174032045646,270.726702994149,1.19715348064013,171.157489945013,0.00338218678733282,1047.91359978247,4.25792376111713,0.25,0.25,0.25,0.25,1,4,522.448548817686,232.987115958234,-100,-100,1039.55065628583,0.928673932411433,1,9.9,0.25,2,0.48,0.11,0,0.25,0.48,0,-1.27802498135467,20.2491872169235,64.3104112449374,4356,265,1789.67329942744,4195.05775621778
2287,421.938140473068,277.56710257302,187.684337778555,134.295399216461,1738.47898957602,0.755335451985538,1.75275115537909,0.636727061926422,1.2532085401186,376.275199061226,1.66388893024874,300.249469274775,0.671414067323122,0.363272938073578,1.65914169237564,214.67690830296,0.949301288515691,129.390340372663,0.328585932676878,590.952107364186,0.799105608000812,1.56599958640659,2.44115329511741,1.28006631575803,662.325607660188,2.92880383707335,517.415074130726,0.742414926020761,1.55884670488259,1.60187377355602,422.941112762353,1.87024560063513,264.028988890593,0.257585073979239,1085.26672042254,4.27751549031445,0.25,0.25,0.25,0.25,1,4,526.597422872226,241.770293642131,-100,-100,1045.75801042398,0.927630349911253,0,9.9,0,0,0,0,0,0,0,0,-1.22367601145619,0,0,4356,265,1789.67329942744,4195.05775621778
2292,429.108127807003,279.838457306422,192.095851138431,135.199108077773,1724.91152323632,0.750945190914918,1.77330532911006,0.63941943589713,1.250567343152,383.07915359169,1.69397601718245,306.324290082737,0.67671398834623,0.36058056410287,1.66532439155561,216.025490536331,0.955264719151655,129.719766089859,0.32328601165377,599.104644128021,0.790306244986897,1.60106576962786,2.46216883605666,1.27459168397777,679.369561461227,3.00417220078154,533.009566907762,0.755435334121255,1.53783116394335,1.61278199693196,424.323331588768,1.87635777228553,263.100240699591,0.244564665878745,1103.69289304999,4.31993549901475,0.25,0.25,0.25,0.25,1,4,533.862148382479,245.875184249212,-100,-100,1059.32547676368,0.925316909392306,0,9.9,0,0,0,0,0,0,0,0,-2.71436512005563,0,0,4356,265,1789.67329942744,4195.05775621778
2297,436.459144509896,282.09013819454,196.637710734588,136.063776289208,1711.33280607585,0.746444780104204,1.79475275756671,0.642186595113815,1.24787010932421,390.068808838226,1.72488427268263,312.587669120041,0.682181130436254,0.357813404886185,1.6717514042365,217.338464695869,0.961070690885132,130.006449610329,0.317818869563746,607.407273534094,0.781359192918823,1.63794210770335,2.48366649581916,1.26906350840246,696.968032278781,3.08199263873677,549.198702558353,0.768590197439869,1.51633350418084,1.62417428489166,425.514448282937,1.88162489030715,261.98816976795,0.231409802560131,1122.48248056172,4.36185015850993,0.25,0.25,0.25,0.25,1,4,541.260621446231,250.061034607137,-100,-100,1072.90419392415,0.922955827833402,0,9.9,0,0,0,0,0,0,0,0,-2.71613016247999,0,0,4356,265,1789.67329942744,4195.05775621778
2302,443.997706342488,284.320475071039,201.31318759211,136.888344024063,1697.75318893858,0.741833368332749,1.81713532541528,0.64502947693768,1.24511716170484,397.251085862233,1.75664430168279,319.047153215934,0.687817056943388,0.35497052306232,1.67843240120515,218.613925064413,0.966710776634833,130.248870855593,0.312182943056612,615.865010926645,0.77227351962732,1.67670906658056,2.50562765675916,1.26348976613092,715.13552831121,3.16232930619217,566.000253805862,0.781818597616645,1.49437234324084,1.63606511685219,426.511398169773,1.88603340270674,260.69341236881,0.218181402383355,1141.64692648098,4.40324039212234,0.25,0.25,0.25,0.25,1,4,548.797311236734,254.330394046801,-100,-100,1086.48381106142,0.920547413545794,0,9.9,0,0,0,0,0,0,0,0,-2.71562887879594,0,0,4356,265,1789.67329942744,4195.05775621778
2307,451.731080602679,286.527461572749,206.125507475065,137.671833128314,1684.18406280778,0.737109158755999,1.84050238732964,0.647949600584529,1.24230829986842,404.633722821283,1.78929032231571,325.71119653965,0.693623670176718,0.352050399415471,1.685379004061,219.849604981149,0.97217495322664,130.445202207581,0.306376329823282,624.483327802432,0.763058701885693,1.717449995612,2.52803179213638,1.25787860404869,733.886318751071,3.24524530151724,583.431752785155,0.795055607469044,1.47196820786362,1.64846898533518,427.311607689373,1.88957192920241,259.21725643051,0.204944392530956,1161.19792644044,4.44408511796667,0.25,0.25,0.25,0.25,1,4,556.477093404747,258.68586806277,-100,-100,1100.05293719222,0.918092213106127,0,9.9,0,0,0,0,0,0,0,0,-2.71284537892972,0,0,4356,265,1789.67329942744,4195.05775621778
2312,459.66686203723,288.709045404389,211.077633226707,138.413487940377,1670.63685507025,0.732270469337332,1.86490605518691,0.650948414804213,1.23944343971942,412.224801677143,1.82285807301633,332.588634920251,0.699602358083614,0.349051585195787,1.6926033366347,221.043199752938,0.97745302930749,130.593621652918,0.300397641916386,633.268001430081,0.753725575260765,1.76024652722279,2.55085407750713,1.2522388920658,753.233460721808,3.33079836331184,601.509396884498,0.808232233240118,1.44914592249287,1.66139896690193,427.913618389701,1.89223402051926,257.56222732439,0.191767766759882,1181.14707911151,4.48436432976116,0.25,0.25,0.25,0.25,1,4,564.305116074345,263.130040549066,-100,-100,1113.60014492975,0.91559084863605,0,9.9,0,0,0,0,0,0,0,0,-2.7077761341152,0,0,4356,265,1789.67329942744,4195.05775621778
